GRID_CODE;JSOW;JRIP
49041;52.08188629;210.7063141
49042;53.13815689;211.3053436
49043;54.77898026;204.5921936
49044;56.72603607;200.1708984
49045;59.11919785;200
49046;62.3123436;200
49047;62.858284;200
49048;61.78974533;200
49049;62.27131653;200
49050;64.18621826;200
49051;65.08654785;200
49052;64.50025177;200
49053;64.32594299;200.0007019
49054;62.21994019;199.5402374
49055;54.09477234;194.0473785
49056;50.821064;200.2887726
49057;53.59379959;203.6190643
49058;60.36203766;197.5253143
49059;57.07207489;194.3061676
49060;53.59032059;195.6974335
49061;58.55983353;198.034256
49062;74.32247925;204.0511475
49063;89.59106445;211.9403229
49064;87.34754944;219.7033234
49065;76.46544647;226.9838562
49066;69.53016663;223.3264313
49067;70.21112061;216.3411713
49068;74.31105804;209.9199371
49069;76.38043976;207.6624908
49070;76.36807251;208.5736237
49071;72.67315674;209
49072;69.31399536;206.6281891
49073;68.18552399;205.9399719
49074;68.84449768;207.8395233
49075;66.74011993;205.7401276
49076;66.63565826;206.1327667
49077;65.27653503;206.1474609
49078;63.73983383;204.567688
49079;64.85401917;203.572998
49080;71.96206665;203.4477081
49081;84.27144623;206.7093506
49082;76.930336;210.1627045
49083;68.47991943;210.9584961
49084;63.46841049;201.5626678
49085;63.05722427;199.3485413
49086;68.65372467;202.4632568
49087;75.53717041;204.8180084
49088;84.79262543;205.8298035
49089;86.75073242;206
49090;85.0866394;205.7572784
50041;50.47224426;219.1326447
50042;49.78800201;223.6359863
50043;52.07278824;214.655777
50044;55.08545303;208.9528961
50045;61.08330536;202.2927399
50046;64.39563751;201.6494141
50047;65.83999634;200
50048;65.32559967;200
50049;64.84856415;200
50050;66;200
50051;66;200
50052;66;200
50053;65.96083069;199.9869385
50054;63.23662186;198.9975739
50055;60.46367645;202.3179474
50056;58.0808754;212.0403595
50057;61.47600555;214.5201263
50058;69.24425507;207.0570374
50059;75.98764801;203.4135132
50060;79.67128754;206.6311035
50061;98.54184723;208.8744965
50062;115.9108963;218.2277222
50063;130.6209717;228.4271088
50064;121.6297684;232.2615204
50065;97.0462265;231.931076
50066;77.36188507;224.2023315
50067;76.60296631;219.1748657
50068;78.73543549;213.8490753
50069;81.07588196;209.2251129
50070;79.05738068;209
50071;76.42621613;209.4859467
50072;74.35092926;207.4128113
50073;72.552948;207.4496307
50074;72.49185181;209.0913696
50075;71.02922821;207.098877
50076;66.63240051;206.1425323
50077;62.27025986;204.964447
50078;62.09413528;205.8643188
50079;63.83870316;203.6103668
50080;70.89385986;203.5344391
50081;89;206
50082;75.94794464;206.6084137
50083;66.37232208;206.1106262
50084;68.09673309;201.9578705
50085;65.14420319;200.9793701
50086;68.85824585;201.7822723
50087;74.04515839;202.6170197
50088;80.52667999;202.6504059
50089;84.93913269;203.8397217
50090;85.5096283;205.2933502
50090;85.76142883;205.7257996
50095;73.33782196;197.1269379
50096;71.7624054;196.0139008
50097;72.18951416;195.7124634
51040;49.3779068;224.6508179
51041;49.07920456;225.8473358
51042;49;226
51043;49.36659241;224.7193604
51044;55.10984039;215.9116516
51045;62.14096832;206.2885437
51046;64.88550568;202.013855
51047;66;200
51048;66;200
51049;65.86224365;200
51050;66;200
51051;66;200
51052;66;200
51053;66;200
51054;66;200.6365051
51055;65.38975525;204.0161133
51056;65.31153107;221.4733582
51057;67;224.6568909
51058;69.82764435;219.973053
51059;72.40133667;216.3555908
51060;80.58222961;218.4480286
51061;87.34438324;224.3512726
51062;87.94107819;229.3723145
51063;113.7056274;234.2330322
51064;134.7460327;237.9509125
51065;115.997757;237.0643311
51066;92.05587769;227.8521729
51067;75.62452698;220.3638153
51068;78.65956116;209.3045654
51069;78.35758209;206.6372528
