GRID_CODE;JSOW;JRIP
28037;314.115387;166.2307587
28038;312.7781982;164.1019897
28058;320.7321472;162.3814545
28059;333.1851807;155.7565155
28059;330.5968323;156.9959717
28060;333.017334;155.9596558
28064;322.8605042;165.6810913
28065;321.3098755;167.0886078
28066;319.9166565;168.3276978
28067;319;169.0814056
28068;319.2268677;168.5449219
28069;319.6493225;167.7013245
28080;319.9786682;166.8770447
28081;319.5315857;167.5775146
28082;319.5934753;167.4508972
29030;316.2781982;168
29031;315.6600037;168.1320038
29032;317.0106201;168.4021301
29033;316.8812256;168.3762512
29034;316.6153564;168.3230743
29035;314.9919128;168.05159
29036;314.5327759;167.0655518
29037;313.9191589;166.1303406
29038;313.1287537;165.1073608
29039;312.9585266;164.7064514
29064;321.9408875;167.0489807
29065;320.7333069;167.94133
29066;319.1572571;169.4177399
29067;319;169.3403778
29068;319;169.125351
29069;319;169.0138702
29080;319.1309814;168.7210083
29081;319;168.992691
29082;319;169
29083;319.008667;168.965332
29085;319;168.6480865
29091;314.7481689;171.8443756
29092;314.3652954;171.8563995
30027;315.3330078;168
30028;315.3618774;168
30029;315.1078186;168
30030;316.3396912;168.2058105
30031;317.7026978;168.5405426
30032;315.0622559;168.0124512
30033;315.8784485;168.1756897
30034;315.289978;168.0579987
30035;314.9811707;167.9623718
30036;314.4041138;167.0501404
30037;316.1677246;166.8303986
30038;320.6293335;167.4907532
30039;318.2677002;166.7433319
30040;311.3761292;166.6150665
30041;310.5436707;167.6287689
30064;320.2970886;168.8986053
30064;320.5139771;169.0901337
30065;319.1712952;169.8164215
30066;319.0001831;169.8394012
30067;319;169.4322662
30068;319;169.203537
30069;319;169.0367889
30069;319.15802;168.6839447
30070;319.2808838;168.4382477
30078;319.0795288;168.8409729
30079;319.0671387;168.8656921
30079;319.0079041;168.9841766
30080;319.006897;168.9862061
30081;319;169
30082;319;168.8988037
30083;319;168.5673828
30086;319;169.1567688
30086;319;169.2368164
30087;319;169.2928619
30089;319;173.7906494
30090;317.8838196;174.3096313
30090;316.9128418;175.1413422
30091;316.0847778;175.7188721
30091;314.901947;175.7306671
30092;314.2816467;173.3645782
30092;314.7224731;175.9437256
30093;312.1719666;173.2328491
30094;311.5079956;172.1728363
30095;310.6557312;171.5172424
30096;309.6567688;170.9145508
30100;304.8242493;161.9352417
30101;304.2478638;161.8291626
31026;315;168
31027;315.1946411;168
31028;315.2261963;168
31029;315;168
31030;320.0057068;169.1516113
31031;322.8859558;169.7338715
31032;319.5580444;168.995163
31033;315.6166992;168.1259003
31034;317.2333679;168.5075836
31035;321.3772278;169.4493713
31036;324.4533386;170.2947845
31037;328.9149475;170.9551544
31038;333.3765869;171.615509
31039;331.4745483;170.9629059
31040;319.6150208;169.0034485
31041;312.533783;169.2720184
31042;310.4116211;169.6955414
31057;316.4396973;173.9060211
31058;318.0048218;176.3334503
31069;319.0635681;168.872879
31069;319;169.2320557
31070;319.0835876;168.8328552
31071;319.1884155;168.6231537
31077;318.1533813;169.7097168
31078;318.1062622;169.7501678
31079;319.0004578;168.9990692
31080;319.0004883;168.999054
31081;319;168.9676666
31082;319;168.5214844
31083;319;168.2626038
31083;319;168.2781372
31083;319;168.5148773
31083;319;168.3863373
31084;318.983551;168.4967041
31087;319;169.328598
31087;318.570343;169.5846405
31090;313.1553955;175.8901672
31090;315.0802002;173.520462
31091;314.3197021;176.7245789
31091;311.4920349;177.9276123
31092;311.4793091;177.6223297
31093;311.2169495;176.3053894
31094;310.6636658;174.939743
31095;309.4105835;173.7429352
31096;308.6565552;173.025528
31099;304;171.2292175
31100;304;171.487915
31102;304;162.7252197
31103;304;-9999
32026;315;168
32027;315;168
32028;315.0879517;168
32029;319.7736206;169.1456757
32030;326.5450134;170.7466431
32031;328.0689392;171.0403137
32032;324.1276245;170.1710663
32033;326.7460022;170.862915
32034;333.2576904;172.1621246
32035;337.5672913;173.1289368
32036;340.2503052;174.0400848
32037;342.7305298;174.9469757
32038;346.1238098;175.7402649
32039;344.8118286;175.1900787
32040;332.1312256;174.4327545
32041;314.5189209;173.6329041
32042;310.9098511;171.9317322
32044;305.9010315;168.4344788
32045;304.8204651;167.4465942
32047;297.2399902;160.7051086
32056;315.9168701;175.8118591
32056;316.3448486;176.4380035
32057;317.8355103;176.3717041
32058;320.9403687;176.7482452
32070;318.9380188;169.4247589
32071;318.8094788;169.3826141
32072;318.705658;169.2478638
32078;316.832428;170.8253326
32078;316.2134399;171.3457947
32078;313.0184937;174.0370789
32078;312.6730347;174.3279877
32079;318.0762939;169.7778625
32080;319;169
32080;319;169
32081;319;169
32081;319;168.880188
32082;319;168.0823059
32083;319;168.3106689
32084;318.8787537;168.744278
32084;318.9666748;168.5252228
32085;318.7090149;169.0516205
32085;318.7817688;168.8876343
32087;318.4934998;169.6026611
32088;318.1253052;169.8856812
32089;317.9315796;170.0744629
32089;314.0614929;174.3184204
32090;310.3463135;178.4538269
32091;307.6878967;181.312088
32092;307.9723511;180.740097
32093;307.8562622;179.9430847
32094;307.3825989;178.9405823
32095;306.908905;177.6846008
32096;306.0315247;177.3184509
32097;304.6316223;176.8059082
32098;304;175.3073273
32099;304;175.3808899
32100;304;176.0305481
32101;304;177.7851563
32102;304;179.4675751
33026;315;168
33027;315;168
33028;315;168
33029;325.1382141;170.4331665
33030;333.0178528;172.3242798
33031;332.6385193;172.2162323
33032;334.9985352;172.9532928
33033;340.8102417;174.2215729
33034;347.3219299;175.5207977
33035;353.7573547;176.8084869
33036;356.5560608;177.7220612
33037;358.4664307;178.5335541
33038;358.0453186;178.9546967
33039;353.1846924;179.5054321
33040;337.4223022;179.7552948
33041;320.2225037;178.9225006
33042;312.8143311;176.6255951
33046;298.6885986;161.5419006
33047;297.0505981;161.1136475
33048;297.0767212;165.6956482
33056;316.59021;176.7637787
33057;318.3899841;177.6278992
33058;319.79422;177.1804352
33059;320.6383057;176.9487457
33069;319.0670471;171.2637329
33070;319.0108643;170.3039856
33071;318.9364319;169.5682678
33072;318.7539673;169.2068939
33077;308.3725891;177.9494019
33078;314.7357788;172.5909271
33078;315.5580444;171.8984985
33079;319;169
33080;319;169
33081;319;168.881012
33082;319;168.8454285
33082;319;168.3706512
33082;319;168.9977417
33083;319;168.4982605
33084;319;168.6663513
33087;316.0787964;172.1286621
33088;313.0776978;175.3840942
33089;307.9498291;180.8261719
33090;304.4332275;184.5539093
33091;304;183.918335
33092;304.358429;181.8971405
33093;304.3858948;182.6118469
33094;304.7145081;182.8110504
33095;305.0431213;181.6982269
33096;304.4337158;180.677948
33097;304;179.3374786
33098;304;177.708313
33099;304;178.4909058
33100;304;179.9628448
33101;304;181.4347839
33102;304;181.8226166
33105;304;-9999
34026;315.0058289;167.7142181
34026;315.0001831;167.9507294
34027;315.245697;168.0292511
34028;316.1723938;168.3867645
34029;323.1819763;170.155777
34030;335.3483276;173.2497711
34031;343.7781372;175.0669403
34032;348.3627625;176.2810364
34033;354.8744812;177.580246
34034;359.1653748;178.3940125
34035;359.6166687;178.3684998
34036;358.5901184;178.83255
34037;357.6509399;179.3490601
34038;357.2297974;179.7702026
34039;351.3653259;180.3502502
34040;334.8631287;181.24086
34041;318.5597839;183.7779083
34042;312.6370239;184.6368561
34047;297.5119934;161.0827179
34048;297.0117188;164.0261688
34049;296.9537659;178.4325714
34056;317.176239;178.2311096
34057;318.3664551;178.191803
34058;319.628418;177.8957214
34068;319.3651428;174.1175537
34069;319.0866699;172.2735596
34070;319;171.1819
34071;319.0023193;170.2994995
34073;322.1314392;166.3122101
34074;322.2627258;166.1969147
34076;304.638855;181.0935974
34076;305.3664856;180.480835
34077;307.1491089;178.9797058
34077;309.5318298;176.9731903
34078;319;169
34079;319;169
34080;319;169
34081;319;169
34082;319;169
34082;319;169
34082;319;168.9555664
34084;318.989624;169.0055237
34085;318.9342651;169.0526123
34087;313.7471619;174.6755524
34088;308.1245728;180.7736969
34088;310.5758057;178.1083221
34088;310.029541;178.7000122
34088;310.7134399;177.9677429
34089;304.1733093;183.3027191
34090;304;184.905777
34091;304;185
34092;304;183.7334137
34093;304;183.7689056
34094;304;184.4836121
34095;304;184.9149475
34096;304;183.8946838
34097;304;182.2655182
34098;304;180.6363373
34099;304;181.3919525
34100;304;182.6399078
34101;304;182.9678802
34102;304;183.3149414
34103;304;183.8898773
34104;304;183.7246094
34105;304;176.2682495
34106;304;169.5233002
35026;315.1575317;167.5780029
35027;316.6040955;168.6955872
35028;320.538208;169.660614
35029;324.4234924;170.6105499
35030;336.5163574;173.5313873
35031;353.756073;177.7026825
35032;359.2375183;178.9425201
35033;359.6887817;178.9170074
35034;360.1400757;178.8914795
35035;360.5913696;178.8659668
35036;359.6430969;179.3040924
35037;358.1508789;179.9223938
35038;356.6586914;180.5407104
35039;349.5797424;181.4852295
35040;333.5160217;186.1388397
35041;320.3789368;188.8404541
35042;312.8291931;187.0190277
35043;308.7793579;185.6204987
35056;316.7448425;179
35057;316.7623291;178.6700897
35058;318.7935181;178.4664307
35059;320.2115479;178.3389587
35067;319.6833191;176.3513184
35067;319.8583679;177.7932434
35068;319.4281006;174.4219208
35069;319.0629272;171.2844391
35070;319;169.8755188
35071;319;169.1982117
35072;320.7695618;167.4417877
35073;322.3770752;166.1053619
35074;323.1076965;165.4791107
35075;316.4331665;171.1007538
35076;302.7276611;182.6954193
35077;307.9601135;178.2967529
35078;319;168.7619629
35079;319;168.8218384
35080;319;168.8817139
35081;319;169
35086;313.9782104;174.4402771
35087;313.0527344;175.4332733
35088;307.6652527;181.2396698
35088;310.5264587;178.149826
35088;308.4608459;180.3429718
35088;310.6331787;178.0531311
35089;306.2684021;182.6576996
35090;304;185
35091;304;185
35092;304;185
35093;304;184.9259491
35094;304;184.6916809
35095;304;184.426651
35096;304;184.3377533
35097;304;184.2488556
35098;304;183.5643616
35099;304;183.8207703
35100;304;183.7643127
35101;304;183.6534424
35102;304;183.542572
35103;304;184.1211548
35104;304;184.7004089
35105;304;184.1204834
35106;304;183.500473
35107;304;173.2676239
35108;304;-9999
36026;315;168.0728455
36027;315.407959;168.394577
36028;319.2266235;169.2483063
36029;318.2959595;169.7977753
36030;326.6847839;172.0071564
36031;343.3545837;177.5151367
36032;344.3981018;185.4897308
36033;339.6269226;187.6819305
36034;341.3731384;187.1475067
36035;343.4888916;186.4210663
36036;360.8345032;179.0785065
36037;359.5122681;179.6739807
36038;356.7521362;180.7861786
36039;347.1679993;184.9572449
36040;331.5104065;190.7082825
36041;321.9691162;191.1959076
